account_id,avg_weekly_logins,feature_adoption_pct,support_tickets,avg_ticket_sentiment,contract_age_days,renewal_window_days,logins_trend,days_since_last_login,adoption_trend,contract_stage,company_size,industry,region,payment_status,primary_churn_reason,renewed
ACC-02380,44,0.1753,3,-0.3087,391,39,2.53,20,0.0716,Legacy,Mid-Market,Healthcare,North America,Failed,Low Feature Adoption,0
ACC-02381,58,0.3745,4,0.7886,470,54,-1.09,59,0.0709,Legacy,Mid-Market,Technology,North America,On-Time,Inactive User,1
ACC-02382,6,0.1147,5,-0.7346,122,85,-0.65,3,-0.0425,Mature,SMB,Healthcare,LATAM,Failed,Support Issues,1
ACC-02383,15,0.569,3,-0.3014,782,8,-2.21,22,0.0752,Legacy,Mid-Market,Retail,North America,Late (15-29d),Payment Problems,0
ACC-02384,4,0.1119,3,-0.0114,896,77,3.79,24,0.0808,Legacy,SMB,Retail,North America,Late (5-14d),Low Engagement,1
ACC-02385,56,0.1739,3,-0.9342,171,38,6.24,31,0.0146,Mature,SMB,Retail,APAC,Failed,Inactive User,0
ACC-02386,64,0.102,5,-0.4639,778,10,0.18,5,-0.0465,Legacy,SMB,Manufacturing,LATAM,Late (5-14d),Low Feature Adoption,0
ACC-02387,68,0.3861,5,0.1913,682,26,-9.34,13,0.006,Legacy,Mid-Market,Retail,Europe,On-Time,Other,0
ACC-02388,34,0.8283,2,-0.3521,730,42,2.73,40,-0.1,Legacy,Mid-Market,Manufacturing,LATAM,Late (5-14d),Inactive User,1
ACC-02389,56,0.8906,3,0.7411,1027,38,-0.9,37,-0.0294,Legacy,Mid-Market,Finance,North America,Late (15-29d),Inactive User,1
ACC-02390,32,0.089,4,0.8735,78,34,-5.28,41,0.0133,Growth,SMB,Technology,North America,Late (5-14d),Inactive User,0
ACC-02391,9,0.6292,1,-0.1169,910,83,0.38,56,0.0193,Legacy,SMB,Finance,Europe,Late (5-14d),Inactive User,1
ACC-02392,63,0.677,7,0.064,584,7,-1.74,37,-0.0222,Legacy,Enterprise,Finance,Europe,Late (15-29d),Inactive User,1
ACC-02393,72,0.5324,2,0.2616,433,66,-5.48,40,0.0035,Legacy,SMB,Manufacturing,APAC,Late (15-29d),Inactive User,1
ACC-02394,78,0.6603,1,0.3291,921,62,-1.11,44,-0.051,Legacy,SMB,Manufacturing,North America,Failed,Inactive User,1
ACC-02395,33,0.2443,1,-0.8735,894,41,7.06,15,0.0704,Legacy,Enterprise,Technology,North America,Late (5-14d),Support Issues,1
ACC-02396,21,0.4901,1,-0.8926,631,36,0.71,31,0.0724,Legacy,SMB,Technology,North America,Failed,Inactive User,1
ACC-02397,55,0.3952,3,0.7312,370,60,0.13,15,0.0355,Legacy,SMB,Technology,APAC,Failed,Payment Problems,1
ACC-02398,76,0.1061,4,-0.5603,733,42,2.23,18,-0.0134,Legacy,Mid-Market,Retail,LATAM,Late (15-29d),Support Issues,0
ACC-02399,57,0.6205,5,0.1682,347,61,1.18,36,-0.0412,Mature,Enterprise,Retail,Europe,Late (5-14d),Inactive User,0
ACC-02400,2,0.4954,5,0.2493,647,86,-1.4,42,0.0423,Legacy,Mid-Market,Technology,APAC,Late (15-29d),Low Engagement,0
ACC-02401,13,0.2842,5,-0.6711,411,64,0.98,20,0.0092,Legacy,Enterprise,Manufacturing,APAC,On-Time,Support Issues,0
ACC-02402,4,0.4747,2,0.5232,262,89,0.42,14,-0.0501,Mature,SMB,Finance,North America,Late (5-14d),Low Engagement,1
ACC-02403,50,0.7643,5,0.7319,846,71,-10.74,25,0.0529,Legacy,Enterprise,Technology,Europe,On-Time,Other,1
ACC-02404,48,0.7896,5,-0.4292,582,75,2.65,29,-0.0224,Legacy,Mid-Market,Technology,LATAM,Late (5-14d),Payment Problems,1
ACC-02405,78,0.6435,2,0.7557,885,57,0.22,39,-0.0432,Legacy,SMB,Finance,North America,Failed,Inactive User,1
ACC-02406,30,0.469,1,-0.8379,848,28,2.71,14,0.0473,Legacy,Mid-Market,Healthcare,APAC,Late (15-29d),Support Issues,0
ACC-02407,29,0.5727,5,0.6009,212,59,-0.1,42,-0.0394,Mature,Enterprise,Technology,APAC,On-Time,Inactive User,0
ACC-02408,8,0.3896,7,0.2802,1094,42,-1.75,12,0.0063,Legacy,Enterprise,Technology,Europe,Late (5-14d),Payment Problems,0
ACC-02409,12,0.1415,3,0.1662,426,74,-4.77,26,0.0642,Legacy,Enterprise,Retail,Europe,Failed,Low Feature Adoption,0
ACC-02410,41,0.3902,2,-0.5397,808,42,0.81,22,0.0591,Legacy,Mid-Market,Finance,Europe,Late (15-29d),Support Issues,0
ACC-02411,26,0.5291,7,-0.2763,936,58,0.79,33,0.0171,Legacy,SMB,Technology,North America,Late (15-29d),Inactive User,0
ACC-02412,50,0.5949,2,0.8206,156,59,6.75,58,-0.0586,Mature,SMB,Technology,APAC,On-Time,Inactive User,0
ACC-02413,2,0.9184,2,-0.0685,30,88,-2.41,33,-0.0249,Growth,Mid-Market,Healthcare,Europe,Failed,Low Engagement,0
ACC-02414,55,0.7662,1,0.1888,48,56,5.38,22,0.1,Growth,Mid-Market,Finance,LATAM,Late (5-14d),Payment Problems,0
ACC-02415,56,0.1659,5,0.8717,613,86,3.97,57,0.0474,Legacy,Mid-Market,Technology,Europe,On-Time,Inactive User,1
ACC-02416,14,0.1872,1,-0.067,485,47,-3.85,43,-0.0116,Legacy,SMB,Healthcare,Europe,Late (5-14d),Inactive User,0
ACC-02417,6,0.1165,0,-0.2235,986,24,-6.92,57,-0.063,Legacy,Enterprise,Technology,North America,Failed,Inactive User,0
ACC-02418,61,0.7287,2,0.7864,474,28,5.07,19,-0.095,Legacy,Mid-Market,Manufacturing,North America,Late (15-29d),Adoption Declining,1
ACC-02419,12,0.6979,3,0.8218,631,72,2.3,53,0.0608,Legacy,Mid-Market,Healthcare,North America,Late (15-29d),Inactive User,1
ACC-02420,13,0.9669,2,-0.2907,132,27,4.1,8,0.0618,Mature,Enterprise,Manufacturing,North America,Late (15-29d),Payment Problems,1
ACC-02421,19,0.5211,4,0.184,1017,50,0.74,57,-0.0019,Legacy,SMB,Technology,Europe,Late (5-14d),Inactive User,0
ACC-02422,44,0.8134,2,0.9275,549,53,-5.11,58,-0.0205,Legacy,Mid-Market,Healthcare,APAC,Late (5-14d),Inactive User,1
ACC-02423,59,0.5734,5,-0.8891,888,45,0.9,19,0.0567,Legacy,Mid-Market,Finance,LATAM,Late (15-29d),Support Issues,0
ACC-02424,37,0.8591,1,-0.9204,203,35,3.26,46,-0.0739,Mature,Mid-Market,Retail,LATAM,Late (5-14d),Inactive User,1
ACC-02425,25,0.7122,3,0.0332,1034,60,-11.13,38,0.0999,Legacy,Enterprise,Technology,APAC,Late (5-14d),Inactive User,0
ACC-02426,16,0.6372,1,-0.4175,460,23,2.4,56,0.0369,Legacy,Enterprise,Healthcare,LATAM,Late (15-29d),Inactive User,0
ACC-02427,38,0.5625,2,0.1637,756,86,4.14,13,-0.0626,Legacy,Enterprise,Manufacturing,Europe,Late (15-29d),Adoption Declining,1
ACC-02428,43,0.7141,2,0.4486,879,66,4.66,48,0.0393,Legacy,Enterprise,Healthcare,APAC,Late (5-14d),Inactive User,1
ACC-02429,14,0.4229,5,-0.8619,1019,37,2.29,25,-0.0342,Legacy,SMB,Finance,North America,Late (5-14d),Support Issues,0
ACC-02430,6,0.1127,2,0.7647,668,79,-2.1,26,-0.0668,Legacy,Enterprise,Healthcare,North America,Failed,Low Feature Adoption,0
ACC-02431,23,0.0584,5,-0.4462,449,84,-0.33,33,0.0391,Legacy,Mid-Market,Manufacturing,North America,On-Time,Inactive User,0
ACC-02432,60,0.4799,2,-0.2373,623,55,-7.39,28,-0.0552,Legacy,Mid-Market,Technology,Europe,Late (5-14d),Adoption Declining,0
ACC-02433,12,0.5953,2,-0.3259,514,8,5.25,31,-0.0668,Legacy,Mid-Market,Manufacturing,North America,Failed,Inactive User,1
ACC-02434,13,0.0957,2,0.6797,441,54,3.96,40,0.0242,Legacy,Mid-Market,Manufacturing,North America,Failed,Inactive User,0
ACC-02435,6,0.2954,1,-0.6587,965,20,-1.67,44,-0.0052,Legacy,SMB,Manufacturing,North America,On-Time,Inactive User,0
ACC-02436,63,0.3292,3,-0.9427,361,65,2.98,4,0.0506,Mature,SMB,Retail,LATAM,Failed,Support Issues,0
ACC-02437,38,0.5603,5,0.9436,684,64,3.1,3,-0.015,Legacy,SMB,Technology,APAC,Failed,Payment Problems,1
ACC-02438,50,0.2873,8,0.9613,70,64,-5.49,22,-0.0195,Growth,SMB,Retail,LATAM,Late (5-14d),Payment Problems,0
ACC-02439,52,0.1118,2,-0.4846,988,57,10.18,20,-0.1,Legacy,SMB,Healthcare,Europe,On-Time,Low Feature Adoption,1
ACC-02440,40,0.1783,3,-0.9813,134,8,-4.2,32,0.0251,Mature,SMB,Technology,Europe,On-Time,Inactive User,0
ACC-02441,8,0.187,0,0.2918,231,47,-10.6,40,-0.0009,Mature,Enterprise,Technology,Europe,Failed,Inactive User,0
ACC-02442,61,0.829,3,0.2969,479,89,2.01,23,0.0594,Legacy,SMB,Healthcare,LATAM,Failed,Payment Problems,1
ACC-02443,8,0.2929,1,0.8807,939,88,1.68,15,0.038,Legacy,SMB,Healthcare,APAC,Late (15-29d),Payment Problems,1
ACC-02444,34,0.7061,1,-0.4031,239,22,-1.97,31,0.0166,Mature,Mid-Market,Manufacturing,North America,Late (5-14d),Inactive User,0
ACC-02445,79,0.5651,2,-0.621,592,10,1.05,18,-0.0365,Legacy,Mid-Market,Technology,Europe,Failed,Support Issues,0
ACC-02446,60,0.958,3,0.2328,742,18,-3.92,25,-0.0208,Legacy,SMB,Finance,Europe,Late (15-29d),Payment Problems,1
ACC-02447,57,0.2819,5,0.1273,800,35,-8.54,2,0.0275,Legacy,Enterprise,Manufacturing,LATAM,Late (15-29d),Payment Problems,0
ACC-02448,46,0.172,2,0.4355,483,13,4.88,34,-0.0026,Legacy,Enterprise,Technology,North America,Late (5-14d),Inactive User,1
ACC-02449,22,0.07,3,0.7703,696,20,1.53,38,0.0709,Legacy,Enterprise,Healthcare,North America,Late (15-29d),Inactive User,0
ACC-02450,40,0.2513,1,0.1195,658,18,-1.86,17,0.0657,Legacy,Enterprise,Healthcare,LATAM,Failed,Payment Problems,0
ACC-02451,45,0.6767,1,-0.6998,416,11,8.73,56,-0.0125,Legacy,SMB,Finance,LATAM,Late (15-29d),Inactive User,1
ACC-02452,55,0.1018,5,0.1963,325,87,-1.47,51,0.0047,Mature,Enterprise,Technology,LATAM,Late (15-29d),Inactive User,1
ACC-02453,51,0.2549,0,-0.2518,287,38,2.96,6,-0.0397,Mature,SMB,Retail,APAC,Failed,Payment Problems,0
ACC-02454,5,0.8411,4,-0.0945,297,80,-4.9,31,-0.0051,Mature,SMB,Manufacturing,Europe,Late (15-29d),Inactive User,0
ACC-02455,13,0.5796,5,0.919,448,49,-11.03,23,0.0475,Legacy,SMB,Technology,Europe,On-Time,Other,0
ACC-02456,28,0.0867,5,0.1099,264,87,3.07,15,-0.0272,Mature,SMB,Retail,Europe,Late (5-14d),Low Feature Adoption,0
ACC-02457,62,0.0658,4,-0.7007,1015,75,2.92,52,-0.0183,Legacy,SMB,Healthcare,APAC,Failed,Inactive User,0
ACC-02458,24,0.0787,4,-0.1137,603,51,9.57,23,-0.0584,Legacy,Mid-Market,Healthcare,LATAM,Late (5-14d),Low Feature Adoption,1
ACC-02459,7,0.9242,2,-0.5431,78,15,-5.62,3,-0.0282,Growth,SMB,Retail,Europe,Failed,Support Issues,0
ACC-02460,38,0.8359,4,-0.729,252,55,-8.39,44,0.0307,Mature,SMB,Retail,Europe,Late (15-29d),Inactive User,0
ACC-02461,37,0.8311,1,0.4245,950,39,-3.07,31,-0.012,Legacy,SMB,Finance,Europe,Late (5-14d),Inactive User,1
ACC-02462,68,0.9072,4,0.2571,306,24,2.77,41,-0.0576,Mature,Mid-Market,Technology,APAC,Failed,Inactive User,1
ACC-02463,42,0.505,2,-0.0044,449,15,-10.95,33,0.0106,Legacy,Mid-Market,Healthcare,LATAM,On-Time,Inactive User,1
ACC-02464,5,0.2575,4,-0.1535,640,68,0.4,18,-0.0026,Legacy,SMB,Manufacturing,Europe,Failed,Payment Problems,0
ACC-02465,64,0.4053,7,-0.3556,404,63,-2.31,13,0.056,Legacy,Enterprise,Healthcare,Europe,Late (15-29d),Payment Problems,1
ACC-02466,50,0.7101,5,-0.824,102,35,-2.0,37,-0.0068,Mature,SMB,Technology,APAC,Late (15-29d),Inactive User,0
ACC-02467,15,0.861,2,-0.4015,1083,84,-4.39,57,-0.0498,Legacy,Enterprise,Retail,LATAM,Late (15-29d),Inactive User,0
ACC-02468,73,0.4377,2,0.6768,224,31,5.55,12,0.0482,Mature,Enterprise,Finance,LATAM,On-Time,Other,1
ACC-02469,53,0.534,2,0.5674,876,21,-7.97,21,-0.0485,Legacy,SMB,Healthcare,Europe,Late (5-14d),Payment Problems,1
ACC-02470,25,0.9145,4,0.9446,1094,12,4.74,59,-0.0651,Legacy,Enterprise,Finance,North America,On-Time,Inactive User,0
ACC-02471,9,0.1232,2,0.3121,52,48,2.42,30,-0.052,Growth,Mid-Market,Retail,APAC,Late (5-14d),Low Feature Adoption,0
ACC-02472,38,0.8478,1,0.1073,389,35,-2.39,43,-0.0305,Legacy,SMB,Technology,North America,Failed,Inactive User,1
ACC-02473,22,0.1729,1,-0.4079,589,85,7.71,43,-0.0945,Legacy,Mid-Market,Healthcare,North America,On-Time,Inactive User,1
ACC-02474,49,0.4845,1,-0.8463,701,10,-9.44,29,-0.0863,Legacy,Mid-Market,Technology,Europe,On-Time,Support Issues,0
ACC-02475,68,0.2297,3,0.236,708,88,4.99,22,0.039,Legacy,SMB,Manufacturing,Europe,Failed,Payment Problems,1
ACC-02476,15,0.5988,3,-0.0237,469,63,-5.5,11,-0.0086,Legacy,SMB,Technology,Europe,Late (15-29d),Payment Problems,0
ACC-02477,65,0.5562,2,0.5181,962,55,-2.29,42,-0.0083,Legacy,SMB,Retail,APAC,Late (15-29d),Inactive User,1
ACC-02478,54,0.3848,6,-0.1763,36,50,1.56,13,-0.0028,Growth,Mid-Market,Retail,APAC,Failed,Payment Problems,0
ACC-02479,30,0.8488,3,0.9711,450,86,5.23,35,0.0282,Legacy,SMB,Manufacturing,APAC,Late (15-29d),Inactive User,0
ACC-02480,20,0.6534,2,-0.2048,862,81,-4.78,44,-0.041,Legacy,Mid-Market,Technology,North America,Failed,Inactive User,0
ACC-02481,33,0.7124,4,-0.3339,588,20,2.85,7,0.028,Legacy,Enterprise,Retail,APAC,On-Time,Other,0
ACC-02482,77,0.1646,2,0.742,943,9,-2.19,23,0.0056,Legacy,SMB,Retail,LATAM,On-Time,Low Feature Adoption,0
ACC-02483,7,0.8678,2,-0.209,1036,68,-4.27,58,-0.0479,Legacy,Mid-Market,Retail,APAC,Late (5-14d),Inactive User,0
ACC-02484,8,0.1804,4,0.7418,155,70,-8.22,54,0.0305,Mature,SMB,Retail,Europe,On-Time,Inactive User,0
ACC-02485,28,0.2339,2,-0.9453,424,51,-1.9,2,0.0029,Legacy,Mid-Market,Finance,North America,Late (5-14d),Support Issues,0
ACC-02486,45,0.1429,5,0.3852,846,88,-6.4,13,-0.0523,Legacy,Mid-Market,Healthcare,APAC,Late (15-29d),Low Feature Adoption,0
ACC-02487,73,0.4427,3,-0.8563,910,64,-6.11,50,-0.0485,Legacy,Enterprise,Finance,Europe,Failed,Inactive User,0
ACC-02488,74,0.8722,4,-0.7035,605,26,-2.43,49,0.024,Legacy,SMB,Retail,Europe,Late (15-29d),Inactive User,0
ACC-02489,11,0.2623,6,0.4002,354,64,-1.19,10,0.0507,Mature,Mid-Market,Technology,LATAM,Failed,Payment Problems,0
ACC-02490,31,0.3788,3,-0.4206,959,63,-2.74,44,0.0141,Legacy,SMB,Finance,LATAM,Failed,Inactive User,0
ACC-02491,12,0.8322,1,-0.5791,862,83,0.35,54,0.0445,Legacy,Mid-Market,Manufacturing,APAC,On-Time,Inactive User,1
ACC-02492,78,0.6131,3,0.6031,1084,74,8.43,37,0.0616,Legacy,Enterprise,Healthcare,North America,Late (5-14d),Inactive User,1
ACC-02493,51,0.7416,2,0.8925,866,84,-3.35,27,-0.0113,Legacy,Mid-Market,Technology,North America,Late (5-14d),Payment Problems,1
ACC-02494,44,0.2254,4,-0.5352,955,58,-4.47,22,0.0082,Legacy,Mid-Market,Finance,APAC,Late (15-29d),Support Issues,0
ACC-02495,50,0.7078,0,-0.3656,472,43,-4.68,17,0.0335,Legacy,SMB,Healthcare,APAC,On-Time,Other,1
ACC-02496,17,0.2385,4,0.4281,104,14,-13.93,19,-0.0574,Mature,Enterprise,Finance,APAC,Late (5-14d),Adoption Declining,0
ACC-02497,35,0.9678,3,0.6306,586,50,-3.17,32,0.0517,Legacy,Mid-Market,Manufacturing,North America,Late (5-14d),Inactive User,1
ACC-02498,1,0.5575,2,0.9983,392,11,8.91,1,0.0682,Legacy,SMB,Retail,LATAM,Late (5-14d),Low Engagement,1
ACC-02499,29,0.6878,2,-0.4533,477,75,0.35,38,-0.0369,Legacy,Mid-Market,Manufacturing,North America,Late (15-29d),Inactive User,1
ACC-02500,51,0.1337,3,0.1132,291,37,-2.02,36,0.1,Mature,SMB,Retail,Europe,On-Time,Inactive User,0
ACC-02501,64,0.2606,3,-0.732,154,51,2.63,25,0.0397,Mature,Enterprise,Healthcare,LATAM,Late (5-14d),Support Issues,0
ACC-02502,4,0.1542,4,-0.3383,940,15,-2.15,50,-0.0076,Legacy,Enterprise,Finance,Europe,On-Time,Low Engagement,0
ACC-02503,28,0.3946,4,-0.9101,274,38,6.19,1,-0.1,Mature,SMB,Finance,North America,Late (5-14d),Support Issues,0
ACC-02504,16,0.2928,1,-0.5783,571,39,-0.63,2,-0.0046,Legacy,Enterprise,Manufacturing,Europe,Late (15-29d),Support Issues,0
ACC-02505,63,0.7236,5,0.0131,514,73,6.99,19,0.0211,Legacy,SMB,Technology,North America,On-Time,Other,0
ACC-02506,76,0.1244,2,-0.6725,151,36,1.31,9,0.0154,Mature,SMB,Healthcare,LATAM,Late (5-14d),Support Issues,0
ACC-02507,53,0.742,1,0.7788,154,82,2.65,41,-0.0655,Mature,Enterprise,Retail,LATAM,Late (15-29d),Inactive User,1
ACC-02508,17,0.0639,3,0.4206,199,35,-0.76,20,-0.0331,Mature,Enterprise,Healthcare,LATAM,Late (15-29d),Low Feature Adoption,0
ACC-02509,40,0.2139,4,-0.9445,153,9,4.85,39,0.034,Mature,SMB,Manufacturing,Europe,Late (15-29d),Inactive User,0
ACC-02510,13,0.7803,0,0.7534,1088,63,8.48,8,0.0296,Legacy,SMB,Finance,APAC,Late (5-14d),Payment Problems,0
ACC-02511,52,0.7331,4,0.9546,675,36,2.68,1,0.0471,Legacy,Enterprise,Retail,LATAM,Late (15-29d),Payment Problems,1
ACC-02512,58,0.4773,2,0.0037,815,15,-0.91,27,0.0059,Legacy,Enterprise,Retail,North America,Failed,Payment Problems,0
ACC-02513,37,0.068,5,-0.3708,230,32,4.87,2,-0.0016,Mature,SMB,Retail,Europe,Late (15-29d),Low Feature Adoption,0
ACC-02514,79,0.6055,4,-0.4731,398,8,-2.35,15,0.0256,Legacy,SMB,Retail,LATAM,Failed,Payment Problems,0
ACC-02515,76,0.4105,3,-0.8252,826,68,7.08,3,0.0047,Legacy,SMB,Healthcare,APAC,Late (15-29d),Support Issues,1
ACC-02516,61,0.3239,11,-0.0168,106,9,-2.54,22,-0.0765,Mature,Enterprise,Healthcare,LATAM,Late (15-29d),Adoption Declining,0
ACC-02517,79,0.6348,1,-0.8997,88,52,-0.36,29,0.076,Growth,Mid-Market,Manufacturing,Europe,Late (15-29d),Support Issues,0
ACC-02518,34,0.4391,1,0.0077,460,74,4.35,37,0.0461,Legacy,SMB,Finance,Europe,Late (5-14d),Inactive User,0
ACC-02519,70,0.1087,3,-0.4949,667,31,-10.22,12,0.0212,Legacy,Mid-Market,Finance,APAC,On-Time,Low Feature Adoption,0
ACC-02520,17,0.8993,2,-0.0471,138,57,1.57,5,-0.0684,Mature,Enterprise,Healthcare,APAC,Late (5-14d),Adoption Declining,0
ACC-02521,20,0.7674,5,-0.1632,1037,19,0.8,9,0.0419,Legacy,Mid-Market,Manufacturing,North America,Late (5-14d),Payment Problems,1
ACC-02522,73,0.0741,1,-0.3898,97,50,-2.33,54,-0.0219,Mature,Mid-Market,Technology,LATAM,Late (5-14d),Inactive User,0
ACC-02523,59,0.5241,1,-0.1027,334,41,-1.62,16,0.0415,Mature,SMB,Retail,Europe,On-Time,Other,1
ACC-02524,69,0.1,3,-0.0519,703,61,-4.23,7,0.0273,Legacy,Mid-Market,Finance,APAC,On-Time,Low Feature Adoption,0
ACC-02525,33,0.8238,2,0.6674,394,15,-4.81,8,-0.017,Legacy,Enterprise,Retail,Europe,Late (15-29d),Payment Problems,0
ACC-02526,78,0.6085,4,0.3316,850,8,-2.07,33,0.0526,Legacy,SMB,Finance,APAC,On-Time,Inactive User,0
ACC-02527,17,0.1856,2,-0.1337,372,67,-4.98,16,-0.0596,Legacy,Mid-Market,Technology,North America,Late (5-14d),Low Feature Adoption,0
ACC-02528,57,0.0399,2,0.8105,976,47,2.55,51,0.0028,Legacy,Mid-Market,Finance,LATAM,Failed,Inactive User,1
ACC-02529,1,0.0503,3,0.5115,928,50,-3.6,42,0.0829,Legacy,Mid-Market,Technology,APAC,Late (15-29d),Low Engagement,1
ACC-02530,13,0.5071,5,-0.8486,791,70,3.99,49,0.0243,Legacy,Mid-Market,Finance,Europe,Failed,Inactive User,1
ACC-02531,27,0.725,3,-0.6925,370,37,-4.73,21,0.0457,Legacy,SMB,Healthcare,Europe,Failed,Support Issues,0
ACC-02532,70,0.136,5,-0.8367,971,53,-6.44,2,0.004,Legacy,SMB,Retail,North America,Failed,Support Issues,1
ACC-02533,59,0.2324,1,-0.3623,412,8,-1.1,40,-0.0011,Legacy,SMB,Manufacturing,North America,On-Time,Inactive User,0
ACC-02534,6,0.3342,4,-0.1287,1033,88,-5.79,39,-0.061,Legacy,Enterprise,Manufacturing,APAC,Late (5-14d),Inactive User,0
ACC-02535,23,0.2294,2,0.0085,329,83,-0.69,28,-0.0078,Mature,Enterprise,Finance,LATAM,Late (15-29d),Payment Problems,0
ACC-02536,10,0.3957,3,0.7028,168,75,-3.94,38,0.0337,Mature,SMB,Manufacturing,APAC,Late (15-29d),Inactive User,0
ACC-02537,51,0.5572,0,-0.9641,388,64,-6.31,26,-0.0547,Legacy,SMB,Retail,Europe,Late (15-29d),Support Issues,0
ACC-02538,19,0.6775,1,-0.1434,865,50,-6.24,38,-0.0481,Legacy,Enterprise,Healthcare,APAC,Failed,Inactive User,0
ACC-02539,51,0.9452,3,-0.178,512,80,5.87,54,0.021,Legacy,Mid-Market,Healthcare,North America,Late (5-14d),Inactive User,1
ACC-02540,68,0.9136,2,0.895,938,62,3.51,52,0.0413,Legacy,SMB,Technology,APAC,Late (15-29d),Inactive User,1
ACC-02541,42,0.5673,4,-0.5179,895,49,-6.55,39,0.1,Legacy,SMB,Manufacturing,North America,Late (5-14d),Inactive User,0
ACC-02542,57,0.7248,2,-0.7552,168,40,-3.96,51,-0.0137,Mature,Mid-Market,Retail,Europe,On-Time,Inactive User,1
ACC-02543,68,0.9328,2,-0.7155,1025,36,7.43,36,-0.0124,Legacy,Enterprise,Manufacturing,LATAM,Late (15-29d),Inactive User,0
ACC-02544,38,0.1001,3,0.0403,464,77,-0.15,2,0.0416,Legacy,Enterprise,Retail,APAC,On-Time,Low Feature Adoption,0
ACC-02545,62,0.0254,4,-0.2182,538,76,-1.72,18,0.0285,Legacy,SMB,Technology,North America,Late (15-29d),Low Feature Adoption,0
ACC-02546,7,0.0486,8,0.5083,302,61,0.54,33,-0.0129,Mature,Mid-Market,Manufacturing,APAC,Failed,Inactive User,0
ACC-02547,71,0.5608,0,-0.3536,133,73,1.32,13,-0.0014,Mature,Enterprise,Healthcare,North America,Late (15-29d),Payment Problems,1
ACC-02548,50,0.7523,0,-0.7441,791,19,-0.05,20,-0.0314,Legacy,Mid-Market,Technology,North America,Late (15-29d),Support Issues,1
ACC-02549,52,0.3724,2,-0.2262,816,9,-4.01,59,-0.0578,Legacy,Mid-Market,Manufacturing,North America,Late (5-14d),Inactive User,0
ACC-02550,26,0.5434,4,0.7661,194,32,-9.94,1,-0.0068,Mature,SMB,Healthcare,APAC,Failed,Payment Problems,0
ACC-02551,26,0.5157,1,-0.1889,1028,63,-0.1,9,0.0761,Legacy,Mid-Market,Healthcare,North America,Failed,Payment Problems,0
ACC-02552,19,0.111,2,0.6673,549,30,-9.25,51,-0.0359,Legacy,Mid-Market,Retail,APAC,On-Time,Inactive User,0
ACC-02553,9,0.3287,0,-0.2569,546,59,-2.44,41,-0.0718,Legacy,Mid-Market,Healthcare,North America,Late (15-29d),Inactive User,0
ACC-02554,61,0.0387,2,-0.4372,686,76,-3.28,59,-0.0502,Legacy,Mid-Market,Finance,LATAM,Late (15-29d),Inactive User,0
ACC-02555,20,0.1263,4,0.5497,642,49,-3.62,16,0.0266,Legacy,Mid-Market,Manufacturing,North America,Late (5-14d),Low Feature Adoption,1
ACC-02556,50,0.7994,4,-0.5815,193,66,2.12,1,0.0214,Mature,SMB,Manufacturing,APAC,Late (15-29d),Support Issues,0
ACC-02557,22,0.8162,2,-0.5363,93,64,-1.07,26,0.0635,Mature,Enterprise,Retail,APAC,Late (5-14d),Support Issues,0
ACC-02558,13,0.7899,6,-0.9004,296,55,2.37,0,0.0531,Mature,Enterprise,Healthcare,APAC,Failed,Support Issues,0
ACC-02559,12,0.7177,1,-0.6243,275,48,-8.98,49,0.0149,Mature,Mid-Market,Retail,Europe,Late (15-29d),Inactive User,0
ACC-02560,10,0.7816,2,-0.2424,424,82,3.78,35,0.0325,Legacy,SMB,Finance,LATAM,On-Time,Inactive User,0
ACC-02561,65,0.6641,4,-0.2009,505,72,4.6,32,-0.0375,Legacy,SMB,Retail,LATAM,Late (5-14d),Inactive User,1
ACC-02562,30,0.663,6,-0.1587,1006,17,-0.25,21,0.0345,Legacy,Mid-Market,Manufacturing,LATAM,Failed,Payment Problems,0
ACC-02563,8,0.6607,3,-0.0406,1073,24,9.68,48,-0.0054,Legacy,Mid-Market,Retail,Europe,Late (5-14d),Inactive User,0
ACC-02564,21,0.5135,0,0.1438,587,58,3.38,34,0.0425,Legacy,Enterprise,Manufacturing,Europe,Late (15-29d),Inactive User,1
ACC-02565,22,0.3688,2,-0.6211,1047,52,-0.17,33,0.0209,Legacy,Enterprise,Technology,LATAM,Failed,Inactive User,0
ACC-02566,18,0.721,1,0.2279,912,50,7.16,17,-0.0237,Legacy,Enterprise,Finance,North America,Failed,Payment Problems,1
ACC-02567,66,0.3067,3,-0.3269,176,28,0.42,35,-0.055,Mature,Mid-Market,Finance,North America,On-Time,Inactive User,0
ACC-02568,48,0.5412,3,0.468,695,59,-4.62,56,-0.025,Legacy,Enterprise,Manufacturing,LATAM,Failed,Inactive User,0
ACC-02569,44,0.436,3,0.1144,649,65,4.06,2,0.0092,Legacy,SMB,Technology,North America,Late (15-29d),Payment Problems,1
ACC-02570,9,0.2856,4,0.1085,849,36,7.57,43,-0.0408,Legacy,SMB,Healthcare,APAC,Late (5-14d),Inactive User,0
ACC-02571,67,0.9557,5,0.371,893,14,-7.67,53,-0.0076,Legacy,Mid-Market,Retail,Europe,Failed,Inactive User,1
ACC-02572,54,0.2684,2,-0.334,611,63,-2.32,15,0.0544,Legacy,Mid-Market,Healthcare,LATAM,Late (15-29d),Payment Problems,0
ACC-02573,26,0.3169,1,-0.1415,1052,79,-2.55,59,0.0587,Legacy,Enterprise,Technology,North America,On-Time,Inactive User,1
